Track Name,Artist,Spotify URL,Listeners,Play Count,Album,Tags,Album Cover
Enchanted,Taylor Swift,https://open.spotify.com/track/04S1pkp1VaIqjg8zZqknR5,828875,13566699,Speak Now,"country, pop, taylor swift, Love, country pop",https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd
Red (Taylor's Version),Taylor Swift,https://open.spotify.com/track/4OAuvHryIVv4kMDNSLuPt6,639647,11078074,Red (Taylor's Version) (+ A Message From Taylor),"pop, pop rock, country, country pop, alternative rock",https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d
The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/6pYNq0ZwpPVazKzsqpf0G8,433251,8984600,Red (Taylor's Version),"pop, pop rock, singer-songwriter, country pop, folk pop",https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d
We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs,684459,8517690,Red (Taylor's Version) [Video Deluxe],"pop, pop rock, folk pop, electro-folk, seen live",https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d
22 (Taylor's Version),Taylor Swift,https://open.spotify.com/track/3yII7UwgLF6K5zW3xad3MP,656166,8214230,Red (Taylor's Version) (+ A Message From Taylor),"pop, Disco, rock, dance-pop, teen pop",https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d
Fearless (Taylor’s Version),Taylor Swift,https://open.spotify.com/track/77sMIMlNaSURUAXq5coCxE,558730,9982685,The More Fearless (Taylor’s Version) Chapter - EP,"country, country pop, pop rock, country rock, rock",https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de
All Of The Girls You Loved Before,Taylor Swift,https://open.spotify.com/track/4P9Q0GojKVXpRTJCaL3kyy,573740,10452813,All of the Girls You Loved Before,"lover, pop, dream pop, synthpop, female vocalists",https://i.scdn.co/image/ab67616d0000b2738481d8f15859aa5bae75ee17
Daylight,Taylor Swift,https://open.spotify.com/track/1fzAuUVbzlhZ1lJAx9PtY6,633259,13845994,Daylight,"pop, synthpop, Love, Ballad, female vocalists",https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
"You're On Your Own, Kid",Taylor Swift,https://open.spotify.com/track/4D7BCuvgdJlYvlX5WlN54t,800331,25581697,Unknown Album,"jackson mahomes, shit, Trash, overrated, garbage",https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
Gorgeous,Taylor Swift,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA,718308,13025387,Gorgeous,"pop, electropop, taylor swift, overrated, reputation",https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b
Guilty as Sin?,Taylor Swift,https://open.spotify.com/track/0W0iAC1VGlB82PI6elxFYf,526083,15476433,THE TORTURED POETS DEPARTMENT,"worst of 2024, pop, chatgpt, jackson mahomes, climate terrorist",https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
Back To December (Taylor's Version),Taylor Swift,https://open.spotify.com/track/79uDOz0zuuWS7HWxzMmTa2,513868,6517253,Unknown Album,"country pop, pop, country, Ballad, taylors version",https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
Fortnight (feat. Post Malone),Taylor Swift,https://open.spotify.com/track/2OzhQlSqBEmt7hmkYxfT6m,851060,17199001,The Tortured Poets Department (Webstore Exclusive),"pop, synthpop, best of 2024, soty, worst of 2024",https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
Getaway Car,Taylor Swift,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW,817447,21054435,"reputation, Volume 2","pop, electropop, synthpop, overrated, female vocalist",https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b
Cornelia Street,Taylor Swift,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a,578845,11756228,Lover (Deluxe Edition),"pop, synthpop, electropop, singer-songwriter, dance-pop",https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
London Boy,Taylor Swift,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw,574906,10205053,Lover (Deluxe Edition),"pop, electronic, electropop, britpop, synthpop",https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
Hits Different,Taylor Swift,https://open.spotify.com/track/3xYJScVfxByb61dYHTwiby,449502,9874310,Midnights (Lavender Edition),"shit, Trash, overrated, garbage, jackson mahomes",https://i.scdn.co/image/ab67616d0000b273fa747621a53c8e2cc436dee0
I Can Do It With a Broken Heart,Taylor Swift,https://open.spotify.com/track/4q5YezDOIPcoLr8R81x9qy,641721,14324153,Unknown Album,"pop, worst of 2024, chatgpt, synthpop, best of 2024",https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
Believer,Imagine Dragons,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,1028193,9908352,Evolve,"rock, pop rock, 2017, pop, alternative",https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a
Centuries,Fall Out Boy,https://open.spotify.com/track/04aAxqtGp5pv12UXAg4pkq,950761,8277737,Centuries,"rock, alternative, punk rock, pop rock, pop",https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b
Legends Never Die,League of Legends,https://open.spotify.com/track/1FpVJ7HpZInE2GvhVE2TwT,343208,3940737,Legends Never Die - Single,"vocal, sad, pop rock, Awesome, dramatic",https://i.scdn.co/image/ab67616d0000b273cb5ec46d6f1d2cf8d36d3663
My Demons,STARSET,https://open.spotify.com/track/3Xfg7AegXaDLoD5GOUMf2e,246677,2517119,Transmissions,"rock, alternative rock, core, electronic, alternative",https://i.scdn.co/image/ab67616d0000b2734133716cfc80f0a138dc5719
Thunder,Imagine Dragons,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,858644,7742538,Evolve,"indie pop, alternative, pop, rock, electropop",https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a
Bones,Imagine Dragons,https://open.spotify.com/track/54ipXppHLA8U4yqpOFTUhr,638802,7474456,Bones,"rock, alternative, energy, Pop-Rock, a subtle use of vocal harmony",https://i.scdn.co/image/ab67616d0000b273fc915b69600dce2991a61f13
Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/3CIyK1V4JEJkg02E4EJnDl,847057,10578275,Enemy (with JID) [from the series Arcane League of Legends],"indie, rap, arcane, MySpotigramBot, Hip-Hop",https://i.scdn.co/image/ab67616d0000b273fc915b69600dce2991a61f13
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk,1089520,15770872,Unknown Album,"trap, Hip-Hop, 2020s, 2021, rap",https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd
MONTERO (Call Me By Your Name),Lil Nas X,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,1169459,16813381,Unknown Album,"rnb, pop rap, pop, latin pop, 2021",https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd
Unstoppable,The Score,https://open.spotify.com/track/6rrKbzJGGDlSZgLphopS49,146088,1162997,Atlas,"goregrind, Power Rangers, gorenoise, unbridled optimism",https://i.scdn.co/image/ab67616d0000b273c469e75608b59994c1c422be
The Night Begins to Shine,B.E.R.,https://open.spotify.com/track/3eX2JOSwcPjVEe2zbVZ2GH,63210,581933,Unknown Album,"Soundtrack, guitar, cartoon, teen titans",https://i.scdn.co/image/ab67616d0000b273197293ceff1283da64fc87d3
Bad Romance,Jay Smith,https://open.spotify.com/track/3HxGbvROONeW5gVsZX94PC,19583,120605,Jay Smith,"cover, rock, fun, cover songs, english",https://i.scdn.co/image/ab67616d0000b273193a99c3a5d02257b9761f6b
Astronaut In The Ocean,Masked Wolf,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277,462700,4268811,Unknown Album,"rap, 2020s, 2021, Awesome, Favorite",https://i.scdn.co/image/ab67616d0000b27397fdd7cf1b14d78c6a7fb17f
ДЕВОЧКА С КАРЕ (Piano),MUKKA,https://open.spotify.com/track/0xBXK2pqgXR7osoPKwHira,1969,16247,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2732c27be726a60833dfb46249d
Hymn for the Weekend,Coldplay,https://open.spotify.com/track/7iXr5Ke8gBteNYwNe0UENp,941828,8554716,A Head Full of Dreams,"pop, alternative rock, beyonce, 2016, alternative",https://i.scdn.co/image/ab67616d0000b2730f18107a37d113fb5b5d4bb9
New Divide,Linkin Park,https://open.spotify.com/track/6uXDMINfe9KJETjkzekznW,618387,6123851,Greatest Hits,"rock, alternative rock, Nu Metal, Linkin Park, alternative",https://i.scdn.co/image/ab67616d0000b273a0f2ff91fe88c2ef85149a2d
Heat Waves,Glass Animals,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,1237018,19282583,Chilled Acoustic,"indie, psychedelic pop, pop, rnb, electronic",https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464
Despacito,Luis Fonsi,https://open.spotify.com/track/6habFhsOp2NvshLv26DqMb,455042,2491043,Despacito,"latin, 2010s, pop, latin pop, Reggaeton",https://i.scdn.co/image/ab67616d0000b273ef0d4234e1a645740f77d59c
Hell's Comin' with Me,Poor Man's Poison,https://open.spotify.com/track/0cPvRrV9PBBHVfHoGBlFdO,117785,1197627,Hell's Comin' With Me,"country, Alt-country, regional music, ades, northern american music",https://i.scdn.co/image/ab67616d0000b2737641db37c39f04591d05eace
World's Smallest Violin,AJR,https://open.spotify.com/track/68EkhVWIeULhHxcbi1QhzK,270084,3302603,OK ORCHESTRA,"repetitive, Awesome, Favorite, a subtle use of vocal harmony, major key tonality",https://i.scdn.co/image/ab67616d0000b2730f0e7900a102aaa70ed30d3e
World's Smallest Violin,Learke,https://open.spotify.com/track/39w2A9YV2dpViGuxKCLiKV,1190,4759,World's Smallest Violin - Single,cover,https://i.scdn.co/image/ab67616d0000b2733680568803e8376842754b40
Hero,Skillet,https://open.spotify.com/track/4CbKVDZkYKdv69I4bCaKUq,592903,4953257,Awake,"rock, alternative rock, christian rock, Skillet, FUCKING AWESOME",https://i.scdn.co/image/ab67616d0000b27389f8d16ffe15fccfa0a7e31d
Monster,Skillet,https://open.spotify.com/track/2UREu1Y8CO4jXkbvqAtP7g,699144,6854206,Awake,"rock, christian rock, hard rock, alternative rock, Skillet",https://i.scdn.co/image/ab67616d0000b27389f8d16ffe15fccfa0a7e31d
Go Down Deh (feat. Sean Paul & Shaggy),Spice,https://open.spotify.com/track/0VzBKgimNRMauaqzT2rEnS,24440,108134,Go Down Deh 200m Remixes (feat. Shaggy & Sean Paul),,https://i.scdn.co/image/ab67616d0000b2731f3820a1550d5f307d5ee928
Go Down Deh,Sachin Pandit,https://open.spotify.com/track/6AHboNxvi0BE7IbVLw349G,386,3125,Go Down Deh,,https://i.scdn.co/image/ab67616d0000b273292e40615102a7991404843b
Venom - Music From The Motion Picture,Eminem,https://open.spotify.com/track/3kpYJjvM8Ja6btr5hEJLWc,374033,3251247,Venom (Music From The Motion Picture),"rap, Soundtrack, hip hop, 2010s, movie",https://i.scdn.co/image/ab67616d0000b2731b95097dd6e47dfb02b315c8
STAY (with Justin Bieber),The Kid LAROI,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,1088265,17539013,Unknown Album,"pop rap, pop rock, pop, synthpop, 2021",https://i.scdn.co/image/ab67616d0000b27341e31d6ea1d493dd77933ee5
Fearless Pt. II,Lost Sky,https://open.spotify.com/track/4y1nvncvBhdoelqPMyXxis,105315,798858,Fearless Pt. II - Single,"trap, EDM, gaming, gaming music",https://i.scdn.co/image/ab67616d0000b273df7c14e866cf14a259563ca1
after dark x sweater weather (slowed + reverb),daddy's girl,https://open.spotify.com/track/2wHNoMVRuJqoPFaPklXGB0,3486,25237,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2733a756514d392c62bff8d40c3
After Dark x Sweater Weather,Yassine Bilal,https://open.spotify.com/track/2ydpDUL6BfIncxIEdkwpf6,1773,15920,After Dark x Sweater Weather,,https://i.scdn.co/image/ab67616d0000b273d4f43b1310d6c8cb5ee6223a
Arcade,Duncan Laurence,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD,494349,5302497,Working Class Heroes,"Eurovision, pop, Eurovision 2019, netherlands, Eurovision Song Contest",https://i.scdn.co/image/ab67616d0000b273a954408e456d4d9d410f448b
Everybody Wants To Rule The World,Tears For Fears,https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE,2210836,23263182,Songs from the Big Chair,"80s, pop, new wave, Tears for Fears, rock",https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235
Enemy,Tommee Profitt,https://open.spotify.com/track/5X3T8jHNIJSXviiDmiBdz0,36379,293331,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273d6a8f112a241810d0f51c326
God’s Gonna Cut You Down,Bailey Zimmerman,https://open.spotify.com/track/5Qt4tTjY5bjhKa3OGNVP2J,4712,29566,Religiously. The Album.,,https://i.scdn.co/image/ab67616d0000b2730c5d03daf39f254bb546cf3a
Come & Go (with Marshmello),Juice WRLD,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,468744,6343557,Come & Go (with Marshmello),"pop punk, emo rap, trap, EDM, Marshmello",https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb
Immortals,Fall Out Boy,https://open.spotify.com/track/3Te8uLyit6X3ncNW8Fp3K2,533830,4662641,Big Hero 6,"rock, Soundtrack, pop rock, big hero 6, pop",https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b
Gasolina,Daddy Yankee,https://open.spotify.com/track/228BxWXUYQPJrJYHDLOHkj,860764,4852365,Barrio Fino,"Reggaeton, Daddy Yankee, dance, latin, Hip-Hop",https://i.scdn.co/image/ab67616d0000b2736bdcdf82ecce36bff808a40c
Past Lives - slowed + reverb,sapientdream,https://open.spotify.com/track/3qhZZlLfepcMpKAjWHGyTn,12809,80355,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2739e75598f25d0cf994bb8e651
Past Lives,sapientdream,https://open.spotify.com/track/3oELxRDbAzyvOodhd5FQzB,83570,618823,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273e17498b2a89c000a29bbd209
No Lie,Sean Paul,https://open.spotify.com/track/1Vb4HQnN2kZ5Y2KgYF5TDV,545802,4369360,No Lie,"dancehall, dua lipa, pop, tropical house, reggae",https://i.scdn.co/image/ab67616d0000b27313f54ffbe6457c912fd82bcb
Open It Up,Migos,https://open.spotify.com/track/2LOkdHHNKdEx24cQELBaD8,63166,455997,Culture II,,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890
The Search - Edit,NF,https://open.spotify.com/track/4tZDUt8vHpvjfOXcHwOvtq,83771,751535,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273263d105a521bc3b6fb9fad98
Mary On A Cross,Ghost,https://open.spotify.com/track/2HZLXBOnaSRhXStMLrq9fD,715415,10881453,Unknown Album,"Psychedelic Rock, occult rock, pop rock, classic rock, metal",https://i.scdn.co/image/ab67616d0000b273bef9b0a348ea8dd18a581025
Mary On A Cross,Eibell,https://open.spotify.com/track/4Eidjq8HQY4QwmBSn2yruQ,42717,165330,Mary On A Cross,,https://i.scdn.co/image/ab67616d0000b273988957e274a74f9b70318036
My Ordinary Life,The Living Tombstone,https://open.spotify.com/track/6tMdpUXfT70TD6Eh3XfB1p,437918,5695900,My Ordinary Life,"electronic, indie, rap, hip hop, pop",https://i.scdn.co/image/ab67616d0000b273227edcd51b6622cdcbe9f43c
LOVELY BASTARDS,ZWE1HVNDXR,https://open.spotify.com/track/0EqczV3o6fwksegAavIHpX,231779,2577407,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273226383907a53ab4c13cca8e2
Bad Romance,Lady Gaga,https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn,2405930,26411231,The Fame Monster,"pop, Lady Gaga, dance, female vocalists, addictive",https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa
Bad Romance,Halestorm,https://open.spotify.com/track/0n3sHHfdOq6Awix3JPe3xl,131523,964183,ReAnimate: The Covers EP,"cover, rock, metal, alternative rock, hard rock",https://i.scdn.co/image/ab67616d0000b2732230ea0226f28c710728c840
Bad Romance,The Chipmunks & The Chipettes,https://open.spotify.com/track/4uWkPwumtRvims6GK3gjHr,19112,86817,Chipwrecked (Music from the Motion Picture),,https://i.scdn.co/image/ab67616d0000b27379588fc461df670448811abc
House of Memories,Panic! At The Disco,https://open.spotify.com/track/2DgdHcjWmO3qd50RzuBLgZ,641266,6193046,Death of a Bachelor,"pop rock, electropop, electronic, pop, rock",https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a
"Here We Go (from ""Godzilla vs. Kong"")",Adam Fediy,https://open.spotify.com/track/3NT8ii5zZ7zQXkKPFZ9NGU,390,2654,"Here We Go (from ""Godzilla vs. Kong"")",,https://i.scdn.co/image/ab67616d0000b273b9222fc06bcd3b3a40469bde
I'm Still Here,Sia,https://open.spotify.com/track/5KGTKwOePys7aH4o6EzXEP,56872,322495,ENERGY Hits 2019,"australian, pop, female vocalists, unbridled optimism, 2018 single",https://i.scdn.co/image/ab67616d0000b27388aec414e2ddc035d7f66104
Demons,Imagine Dragons,https://open.spotify.com/track/5qaEfEh1AtSdrdrByCP7qR,1492374,14958933,Night Visions,"rock, indie, alternative, indie rock, IMAGINE DRAGONS",https://i.scdn.co/image/ab67616d0000b273407bd04707c463bbb3410737
Heat Waves - Slowed,Glass Animals,https://open.spotify.com/track/1K2RnVhm3eauKnA8PAcPu1,97713,617891,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273ca715be1bb97fc0129955123
Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,https://open.spotify.com/track/62bOmKYxYg7dhrC6gH9vFn,409892,2799355,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,"mistitled, my top songs, hasbeens, spotify metadata gore, N Artist",https://i.scdn.co/image/ab67616d0000b273a6cb8fab778e1efc406a5909
Toxic,BoyWithUke,https://open.spotify.com/track/3M214U0mwSm041GsQR3nrO,287630,3184011,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273ee07023115f822012390d2a0
Count on Me,Bruno Mars,https://open.spotify.com/track/7l1qvxWjxcKpB9PCtBuTbU,648596,3873862,Doo-Wops & Hooligans,"pop, Bruno Mars, friends, cute, count on me",https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b
Bloody Mary,Lady Gaga,https://open.spotify.com/track/53jnnqFSRGMDB9ADrNriCA,888280,11350746,Born This Way,"pop, electronic, dance, dark, Lady Gaga",https://i.scdn.co/image/ab67616d0000b273a5d31644260279be8d0c46c0
Memories,Maroon 5,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI,570530,4377237,Massive Hits,"pop, 2010s, indie, rock, alternative",https://i.scdn.co/image/ab67616d0000b27386a8ab515de4b7aef28cd631
FE!N (feat. Playboi Carti),Travis Scott,https://open.spotify.com/track/42VsgItocQwOQC3XWZ8JNA,1106781,20070703,Utopia (Spotify),"MySpotigramBot, rage, Playboi Carti, hype, trap",https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
Big Dawgs,Hanumankind,https://open.spotify.com/track/0OA00aPt3BV10qeMIs3meW,297802,2887834,Unknown Album,"hip hop, grindcore, rap, fast, upbeat",https://i.scdn.co/image/ab67616d0000b273d9afe5c70c43cb2bd34605ea
Live & Learn ...Main Theme of ”Sonic Adventure 2”,Crush 40,https://open.spotify.com/track/12xJWY5Dx0OIIZjKTa1UMK,45557,413783,Unknown Album,MySpotigramBot,https://i.scdn.co/image/ab67616d0000b27301a481a3f593d3d74d6722cf
Teeth,5 Seconds of Summer,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,588571,7476825,Teeth,"rock, alternative rock, pop rock, 2010s, 2019",https://i.scdn.co/image/ab67616d0000b27325a1320532b730a8d42a9915
E.T.,Katy Perry,https://open.spotify.com/track/4z8ssgZfs5TzKiO8HaGWXO,1261850,11682157,Teenage Dream,"pop, katy perry, female vocalists, electronic, electropop",https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616
Industry E.T.,Bedirhan Kum,https://open.spotify.com/track/1gQ5VpUDgvjRBocw8rVKeJ,543,2344,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27330a99444b731725afd95b102
Bad Liar,Imagine Dragons,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,396782,3392507,"Now That's What I Call Music!, Vol. 70","pop, 2018, 2010s, love at firsten listen, electropop",https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd
Otherside,Red Hot Chili Peppers,https://open.spotify.com/track/64BbK9SFKH2jk86U3dGj2P,2052512,17737548,Greatest Hits,"rock, alternative rock, alternative, Red Hot Chili Peppers, funk",https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595
Something Just Like This,The Chainsmokers,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,948863,8045814,Memories...Do Not Open,"pop, dance, electronic, Coldplay, future bass",https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94
Counting Stars,OneRepublic,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1,1650301,16188790,Native,"pop rock, rock, pop, love at first listen, melancholic",https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb
Die With A Smile,Lady Gaga,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,1187136,18576874,Unknown Album,"Bruno Mars, pop, pop rock, Lady Gaga, Ballad",https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45
Another One Bites The Dust - Remastered 2011,Queen,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,1182364,8272234,The Game (2011 Remaster),"classic rock, rock, Disco, 80s, hard rock",https://i.scdn.co/image/ab67616d0000b273056e90910cbaf5c5b892aeba
Livin' On A Prayer,Bon Jovi,https://open.spotify.com/track/37ZJ0p5Jm13JPevGcx4SkF,1752226,13082594,Slippery When Wet,"rock, 80s, bon jovi, classic rock, hard rock",https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac
Thunderstruck,AC/DC,https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj,1442714,11174170,The Razors Edge,"hard rock, rock, classic rock, ACDC, heavy metal",https://i.scdn.co/image/ab67616d0000b2738399047ff71200928f5b6508
Watch Me Bleed (William Wallace Version),Fearless Motivation,https://open.spotify.com/track/4lWvE4NJBpBzfhUrzWVJsU,3087,11970,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2733887345ee9429678d96ee0c2
Alive,Pearl Jam,https://open.spotify.com/track/1L94M3KIu7QluZe63g64rv,1374906,10009135,Ten,"Grunge, rock, alternative rock, 90s, pearl jam",https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864
Enter Sandman,Metallica,https://open.spotify.com/track/5BIMPccDwShpXq784RJlJp,1720503,16495833,Metallica,"metal, heavy metal, thrash metal, metallica, rock",https://i.scdn.co/image/ab67616d0000b273af07dc851962508661bbcfce
Are You Gonna Be My Girl,Jet,https://open.spotify.com/track/7jxt2wNMLCfLDReRlpzZ0c,1528598,10029648,Get Born,"rock, alternative, indie rock, alternative rock, indie",https://i.scdn.co/image/ab67616d0000b273c269912c1bdb18de0edd66b5
Have You Ever Seen The Rain,Creedence Clearwater Revival,https://open.spotify.com/track/2LawezPeJhN4AWuSB0GtAU,1311413,9581422,Creedence Gold,"classic rock, rock, 70s, Southern Rock, oldies",https://i.scdn.co/image/ab67616d0000b27351f311c2fb06ad2789e3ff91
In the End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2585034,27761245,Greatest Hits,"rock, Nu Metal, Linkin Park, alternative rock, alternative",https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a
Best of You,Foo Fighters,https://open.spotify.com/track/5FZxsHWIvUsmSK1IAvm2pp,1552027,12049085,In Your Honor,"rock, alternative rock, alternative, foo fighters, Grunge",https://i.scdn.co/image/ab67616d0000b2736c44679425e2695001b35d72
Straight to the Top,Faith and Freedom,https://open.spotify.com/track/6nx6ciUrXGZ9bIipBBIaGv,956,2028,Straight to the Top,,https://i.scdn.co/image/ab67616d0000b2739a2f5fccdbe7a95e11aded92
Sweet Child O' Mine,Guns N' Roses,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,2238497,17601509,Appetite for Destruction,"rock, hard rock, classic rock, 80s, Guns N Roses",https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60
You Give Love A Bad Name,Bon Jovi,https://open.spotify.com/track/0rmGAIH9LNJewFw7nKzZnc,1455917,10376616,Cross Road,"rock, 80s, hard rock, bon jovi, classic rock",https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac
Forged by Fire,Fearless Motivation,https://open.spotify.com/track/2TDIdCd7vTyTWgg7KKa4ft,23,27,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273656179f0d981c5eed5b6fe5d
Smells Like Teen Spirit,Nirvana,https://open.spotify.com/track/3oTlkzk1OtrhH8wBAduVEi,3451361,32471191,Nevermind,"Grunge, rock, Nirvana, 90s, alternative",https://i.scdn.co/image/ab67616d0000b273fdf71af87c2a4f3cbed53d65
Nothing Else Matters,Metallica,https://open.spotify.com/track/0nLiqZ6A27jJri2VCalIUs,1576929,15416817,Metallica,"metal, metallica, rock, heavy metal, Ballad",https://i.scdn.co/image/ab67616d0000b273cf84c5b276431b473e924802
Think Strong,Fearless Motivation,https://open.spotify.com/track/6drQS6Z2Y9b5WTlJ5hirUT,561,1874,Think Strong - Single,,https://i.scdn.co/image/ab67616d0000b2731f6711ce249f9ef3a4deda06
Paradise City,Guns N' Roses,https://open.spotify.com/track/6eN1f9KNmiWEhpE2RhQqB5,1631532,11467959,2 for 1: Appetite for Destruction + G N'R Lies,"hard rock, rock, classic rock, 80s, Guns N Roses",https://i.scdn.co/image/ab67616d0000b27321ebf49b3292c3f0f575f0f5
Hotel California - 2013 Remaster,Eagles,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv,1003874,8928676,Hotel California [ORIGINAL RECORDING REMASTERED],"rock, soft rock, pop, 70s, pop rock",https://i.scdn.co/image/ab67616d0000b2734637341b9f507521afa9a778
Born to Win,Faith and Freedom,https://open.spotify.com/track/5g65Z1BCG9017OaN0KDYkz,501,2018,Born to Win - Single,,https://i.scdn.co/image/ab67616d0000b273647ab9e007c438b55195ccf0
In My Blood,Fearless Motivation,https://open.spotify.com/track/0OcvN727UvRLBCryKZgc4f,825,3045,In My Blood,,https://i.scdn.co/image/ab67616d0000b27331ab41d0050836b776f415d8
Mr. Brightside,The Killers,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,3315114,41015995,Hot Fuss,"rock, indie, indie rock, alternative, alternative rock",https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d
Prevail,Fearless Motivation,https://open.spotify.com/track/7w1tQDS0dkuhdw8vK1ufAE,145,859,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2732b7092317093fb9646bf41b3
Wish You Were Here,Pink Floyd,https://open.spotify.com/track/6mFkJmJqdDVQ1REhVfGgd1,1763598,19089045,Wish You Were Here,"classic rock, Progressive rock, Pink Floyd, rock, Psychedelic Rock",https://i.scdn.co/image/ab67616d0000b2731a84d71391df7469c5ab8539
