track name,artist,spotify url,listeners,playcount,album,tags,album cover
FTCU,Nicki Minaj,https://open.spotify.com/track/1a73gcEg6h6Re6hHXoVltJ,0.12476904038725592,0.08415363000931719,Pink Friday 2,"Hip-Hop, pop, rap, club, hype",https://i.scdn.co/image/ab67616d0000b273651e1dbc0b5218f2306181a1
WHATCHU KNO ABOUT ME (feat. Sexyy Red),GloRilla,https://open.spotify.com/track/5xeSd4HgzrYpNLEf3LfYLK,0.05829033821730036,0.020330542773206745,Unknown Album,"Hip-Hop, Hard, rap, fire, Hip-Hip",https://i.scdn.co/image/ab67616d0000b273083fbaed50f66e8849b264cc
Enough (Miami),Cardi B,https://open.spotify.com/track/7pDfRnoEDRkcz7bQsOjnPc,0.033099696032956274,0.0181879766688416,Unknown Album,"Hip-Hop, hip hop, rap, trap, amazing",https://i.scdn.co/image/ab67616d0000b2731ddfbd7416f53efe7e43a166
prada dem (feat. Offset),Gunna,https://open.spotify.com/track/0ZBg0OsGKgZajDgFtryiz7,0.0655793468141988,0.030025682814373098,Prada Dem (feat. Offset),,https://i.scdn.co/image/ab67616d0000b27313ab450142e49171e1c2e189
Parking Lot,Mustard,https://open.spotify.com/track/4CdAc7V4hUe1cuJAjnPpSQ,0.08535908008463908,0.04456886958048788,Unknown Album,"Hard, Love, new age, sex, male vocalists",https://i.scdn.co/image/ab67616d0000b273710879e09696477904b32d6d
NUMBER 2,Lil Tecca,https://open.spotify.com/track/0g3WQjlhCk9gcIVow4DigI,0.07000629606697184,0.04643401207906524,Number 2 / Never Last - Single,"2024, Lil Tecca, MySpotigramBot",https://i.scdn.co/image/ab67616d0000b2738b416b2c6390eacce6ee2728
squabble up,Kendrick Lamar,https://open.spotify.com/track/0nj9Bq5sHDiTxSHunhgkFb,0.2536576150683745,0.14619162441064443,GNX,"hyphy, Ratchet Music, electro, hardcore hip hop, west coast hip hop",https://i.scdn.co/image/ab67616d0000b273d9985092cd88bffd97653b58
NISSAN ALTIMA,Doechii,https://open.spotify.com/track/2dKkVF2m160z0RNDN2dddc,0.1655790280993498,0.0927112984306654,NISSAN ALTIMA - Single,"trap, hardcore hip hop, hip hop, mother, cunt",https://i.scdn.co/image/ab67616d0000b273b245099fe26319344ddf6054
Yeern 101,ScHoolboy Q,https://open.spotify.com/track/4P8XKXpkJ2QGM442VUwfOX,0.043793738180387384,0.017987064113675216,Blue Lips,"hardcore hip hop, Hip-Hop, rap, experimental hip hop, Gangsta Rap",https://i.scdn.co/image/ab67616d0000b273454a4fb74aa36c7cb57b9153
Lovin On Me,Jack Harlow,https://open.spotify.com/track/4xhsWYTOGcal8zt0J161CU,0.16536461992819643,0.09499773757941735,Lovin on Me,"rap, pop rap, us number one, Hip-Hop, electronic",https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
Paint The Town Red,Doja Cat,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7,0.2978454006984491,0.24775224266027,Paint the Town Red,"motomano, pop, rap, rnb, chipmunk soul",https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
A Clear Left Turn,Dru Solomon,https://open.spotify.com/track/6Ap78XTLOs2jc34G429J5B,2.5786928692767867e-05,1.9984913773622743e-06,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2730b05a30d096c922091887659
Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,https://open.spotify.com/track/1yeB8MUNeLo9Ek1UEpsyz6,0.167828575451829,0.10781474116942291,For All the Dogs Scary Hours Edition,"pop rap, Drake, sza, atlanta bass, 2023",https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
redrum,21 Savage,https://open.spotify.com/track/52eIcoLUM25zbQupAZYoFh,0.20759288871839254,0.1461562566137001,american dream,"MySpotigramBot, Gangsta Rap, trap, Horrorcore, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
Type Shit,Future,https://open.spotify.com/track/28drn6tQo95MRvO0jQEo5C,0.19574538855831075,0.178959659094774,Unknown Album,"MySpotigramBot, future, travis scott, Metro Boomin, Playboi Carti",https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
Huntin’ Wabbitz,J. Cole,https://open.spotify.com/track/2cH8wHImerFokgmhjyhCTU,0.05229531190738958,0.023306131421049665,Might Delete Later,"2024, j cole, MySpotigramBot, meatcanyon",https://i.scdn.co/image/ab67616d0000b273b5e99d6177971707e6cd04f5
fukumean,Gunna,https://open.spotify.com/track/4rXLjWdF2ZZpXCVTfWcshS,0.22823402130347997,0.20379469142385562,a Gift & a Curse,"MySpotigramBot, hip hop, rap, trap, Hard",https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
Lie,Rafayel,https://open.spotify.com/track/13jKWCTooEOhJEgt7ma747,2.3179261746308195e-06,1.8334783278552973e-07,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2733b5494e3506096c0bc5a7440
Surround Sound (feat. 21 Savage & Baby Tate),JID,https://open.spotify.com/track/1udwFobQ1JoOdWPQrp2b6u,0.21083885458519117,0.19026763668182153,Unknown Album,"trap, Southern Hip Hop, 21 savage, MySpotigramBot, chipmunk soul",https://i.scdn.co/image/ab67616d0000b273cae6e44dcc84e2035c3ad092
I KNOW ?,Travis Scott,https://open.spotify.com/track/6wsqVwoiVH2kde4k4KKAFU,0.23970717638635888,0.28047306527745725,UTOPIA,"MySpotigramBot, trap, Southern Hip Hop, pop rap, mobb music",https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
500lbs,Lil Tecca,https://open.spotify.com/track/1xWkeSPhf3bZqHY7Ncz8vp,0.1658424024609422,0.16075276092958893,500lbs,"MySpotigramBot, new jazz, -1001333387036",https://i.scdn.co/image/ab67616d0000b273b512ec018be2b70cc0ffa23d
IDGAF (feat. Yeat),Drake,https://open.spotify.com/track/2YSzYUF3jWqb9YP9VXmpjE,0.1908192159556766,0.1560917656636483,For All the Dogs Scary Hours Edition,"MySpotigramBot, rage, Yeat, nu jazz, rap",https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
née-nah,21 Savage,https://open.spotify.com/track/2yUzr8Sr6ldG8vmHhZwTnz,0.12461373933355566,0.08295493854813195,american dream,"MySpotigramBot, Hip-Hop, rap, taylor swift, 2024",https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
Never Lose Me,Flo Milli,https://open.spotify.com/track/6uTPdRrEDeH8Fyg5L5qmeU,0.17240039509051647,0.14391301421435243,Never Lose Me,"rap, alexcore, bad bitch anthem, periodt",https://i.scdn.co/image/ab67616d0000b2736a17369515a43d96fb18d193
on one tonight,Gunna,https://open.spotify.com/track/6EUcP55GlbmsmCzfL2vxtZ,0.1080747565960211,0.06534392083949986,Unknown Album,MySpotigramBot,https://i.scdn.co/image/ab67616d0000b273c67636f3021f5869095c0fc5
Cinderella,Future,https://open.spotify.com/track/0hKtu53OlIFXVuYkZwcn3o,0.117133791568022,0.09365036936062632,WE DON'T TRUST YOU,"MySpotigramBot, future, travis scott, Metro Boomin, Hip-Hop",https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
Crocodile Tearz,J. Cole,https://open.spotify.com/track/1yfKakY4rvI17lk20ekuRA,0.04605516490451158,0.017129032925805494,Might Delete Later,"j cole, Hip-Hop, rap, 2024",https://i.scdn.co/image/ab67616d0000b273b5e99d6177971707e6cd04f5
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin,https://open.spotify.com/track/5rurggqwwudn9clMdcchxT,0.11123206178664011,0.07048695589261691,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),"MySpotigramBot, marvel, nav, swae lee, a boogie wit da hoodie",https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f
Private Landing (feat. Justin Bieber & Future),Don Toliver,https://open.spotify.com/track/52NGJPcLUzQq5w7uv4e5gf,0.13228491600849634,0.08803620371638357,Love Sick,"Hip-Hop, rap, future, justin bieber, don toliver",https://i.scdn.co/image/ab67616d0000b273feeff698e6090e6b02f21ec0
Flooded The Face,Lil Uzi Vert,https://open.spotify.com/track/4daEMLSZCgZ2Mt7gNm2SRa,0.12363992059943889,0.09685644456906393,Unknown Album,"MySpotigramBot, -1001819731063, Lil Uzi Vert, hip hop, experimental",https://i.scdn.co/image/ab67616d0000b27376fd3e8196fbf4a1ff08a845
Lace It (with Eminem & benny blanco),Juice WRLD,https://open.spotify.com/track/4qmG24ebshLXtKu9HIShBP,0.0532505872321093,0.028434535317110435,Lace It (with Eminem & benny blanco),"Eminem, benny blanco, Hip-Hop, emo, trap",https://i.scdn.co/image/ab67616d0000b273e05fe4b697132433e6419d08
HVN ON EARTH (with Kodak Black),Lil Tecca,https://open.spotify.com/track/4367dXCt02KMgELPisJ2D4,0.06891802972798267,0.0484840608670068,HVN ON EARTH,"rap, kodak black, MySpotigramBot, -1001854528204",https://i.scdn.co/image/ab67616d0000b273a1b79ee77a1aec0dbc87768d
Agora Hills,Doja Cat,https://open.spotify.com/track/5PyDJG7SQRgWXefgexqIge,0.24231918944439598,0.26798614279081545,Scarlet,"rnb, hip hop, rap, pop rap, agoura hills",https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
Turks & Caicos (feat. 21 Savage),Rod Wave,https://open.spotify.com/track/3kfhS2L56Wj8fBcu7xE47H,0.03318864644990773,0.01706854647576955,Nostalgia,"darkwave, goregrind, Brutal Death Metal, nsbm, Mittelalter",https://i.scdn.co/image/ab67616d0000b273bbf846cc2675b6baabc42000
Down With Me,Lil Tecca,https://open.spotify.com/track/5ZDIwpR2JMwuRM8xumtmxn,0.07107370107038934,0.05088881437225525,Down With Me - Single,,https://i.scdn.co/image/ab67616d0000b2732ac5f370c72b44e26c02ac49
First Person Shooter (feat. J. Cole),Drake,https://open.spotify.com/track/7aqfrAY2p9BUSiupwk3svU,0.16700629114137872,0.11282646250469898,For All the Dogs Scary Hours Edition,"rap, j cole, MySpotigramBot, trap, Drake",https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
SAY MY GRACE (feat. Travis Scott),Offset,https://open.spotify.com/track/2Gk6fi0dqt91NKvlzGsmm7,0.08112278025972942,0.05415370756545046,Unknown Album,MySpotigramBot,https://i.scdn.co/image/ab67616d0000b2738473cdc72d9c6f9a2787e070
Oh U Went (feat. Drake),Young Thug,https://open.spotify.com/track/7qLr3HMApUbyDkUvgIvHnB,0.07020795564416472,0.04357052229618739,BUSINESS IS BUSINESS,"rap, happy, fire, Olivia, Drake",https://i.scdn.co/image/ab67616d0000b27337895eee206eabf2682e3064
A N X I E T Y (feat. Doechii),Sleepy Hallow,https://open.spotify.com/track/3FjK86616FbluOfTxNK2gY,0.04352833563339216,0.01775162716159532,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273b61bab0113fd666ceab61615
Sprinter,Dave,https://open.spotify.com/track/2FDTHlrBguDzQkp7PVj16Q,0.15774472736986944,0.14227525969799568,Sprinter,"MySpotigramBot, -1001819731063, UK hip hop, Central Cee, dave",https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
Cut U Off,Joyner Lucas,https://open.spotify.com/track/77s5VGuJ8GLs6fy3Kap8Lt,0.01351293011655402,0.0039636684535074174,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2733bd44e314f3638f55f59408b
Put It On Da Floor Again (feat. Cardi B),Latto,https://open.spotify.com/track/6c6WmIHcHlhccEwSFBhzNa,0.034147978145433064,0.014799305353732882,Put It on da Floor Again (feat. Cardi B) - Single,"Hip-Hop, trap, trap rap, Tik Tok, cardi b",https://i.scdn.co/image/ab67616d0000b2735292a8bd0723363b27dc9610
Wanna Be (with Megan Thee Stallion),GloRilla,https://open.spotify.com/track/7mOC6phfrfz3jfigg1aGsE,0.07691168788196888,0.04423891682060704,Unknown Album,"rap, dark, woman, 3s, alexcore",https://i.scdn.co/image/ab67616d0000b273bd9951bb4c9813bc540bde1d
Players,Coi Leray,https://open.spotify.com/track/6UN73IYd0hZxLi8wFPMQij,0.12445438190904978,0.04870604008816024,Unknown Album,"hip hop, fip, badass, sampling, linedance 2023",https://i.scdn.co/image/ab67616d0000b2735626453d29a0124dea22fb1b
Bongos (feat. Megan Thee Stallion),Cardi B,https://open.spotify.com/track/4YQImHflXSiIMXntcwPkx8,0.0597769981175542,0.030774457028685923,Bongos (feat. Megan Thee Stallion),"rap, pop rap, Hip-Hop, 2023, Megan Thee Stallion",https://i.scdn.co/image/ab67616d0000b273c4bcdce05e247cef2eed06ac
Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj,https://open.spotify.com/track/741UUVE2kuITl0c6zuqqbO,0.19691246438723736,0.12973993338349854,Unknown Album,"sample drill, MySpotigramBot, Bob Dylan, east coast hip hop, rock",https://i.scdn.co/image/ab67616d0000b2737e8f938c02fac3b564931116
Area Codes,Kaliii,https://open.spotify.com/track/7sliFe6W30tPBPh6dvZsIH,0.06224414078967688,0.019834311863772706,Area Codes: The Remixes,,https://i.scdn.co/image/ab67616d0000b2733eecc265c134153c14794aab
MELTDOWN (feat. Drake),Travis Scott,https://open.spotify.com/track/67nepsnrcZkowTxMWigSbb,0.17739610547838952,0.1549957123192564,UTOPIA (Spotfiy),"MySpotigramBot, rap, Drake, travis scott, 2023",https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
DOGTOOTH,"Tyler, The Creator",https://open.spotify.com/track/6OfOzTitafSnsaunQLuNFw,0.20758709390295596,0.16076845550407537,DOGTOOTH,"MySpotigramBot, -1001819731063, Dirty South, Neo-Soul, pop rap",https://i.scdn.co/image/ab67616d0000b273aa95a399fd30fbb4f6f59fca
bigger thën everything,Yeat,https://open.spotify.com/track/11B7WTuoInwUvuP1BnnGWW,0.05124992720263108,0.03856894009606437,Unknown Album,MySpotigramBot,https://i.scdn.co/image/ab67616d0000b273c1e206f60c3eda32be41c043
Aye (feat. Travis Scott),Lil Uzi Vert,https://open.spotify.com/track/2Hc1LaV6bzFil3dE71eORA,0.10042849762745769,0.05037184682293317,Unknown Album,"MySpotigramBot, -1001819731063, travis scott, taylor swift, rage",https://i.scdn.co/image/ab67616d0000b27376fd3e8196fbf4a1ff08a845
Search & Rescue,Drake,https://open.spotify.com/track/7aRCf5cLOFN1U7kvtChY1G,0.11336368464498497,0.08042453677307558,Search & Rescue,"MySpotigramBot, -1001819731063, Drake, rap, 2023",https://i.scdn.co/image/ab67616d0000b273cace8a4b2ff924c9e12e3a96
All My Life (feat. J. Cole),Lil Durk,https://open.spotify.com/track/6HgWWaMu31KdOpEG5l28BG,0.08953018823588724,0.047321965633245554,All My Life (feat. J. Cole),"MySpotigramBot, -1001819731063, -1001854528204, Hip-Hop, pop rap",https://i.scdn.co/image/ab67616d0000b2737c173b0dc64913d4635e3594
Talkback,6LACK,https://open.spotify.com/track/616rALOBxvc3bbp38iiud5,0.013157707930291846,0.005979376192368253,Talkback,"rap, male vocalists, Holy, MySpotigramBot, -1001819731063",https://i.scdn.co/image/ab67616d0000b2730c64497123f4330a06d6f610
Watch This - ARIZONATEARS Pluggnb Remix,Lil Uzi Vert,https://open.spotify.com/track/0FA4wrjDJvJTTU8AepZTup,0.16102430316620023,0.1115573654757241,Unknown Album,"MySpotigramBot, -1001819731063, enby, pluggnb, -1001333387036",https://i.scdn.co/image/ab67616d0000b2731e28b92ccb915b5307a7eb02
FE!N (feat. Playboi Carti),Travis Scott,https://open.spotify.com/track/42VsgItocQwOQC3XWZ8JNA,0.3206795811855091,0.367991989753203,Utopia (Spotify),"MySpotigramBot, rage, Playboi Carti, hype, trap",https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
Endless Fashion (feat. Nicki Minaj),Lil Uzi Vert,https://open.spotify.com/track/41bmnQZoDMQdDh5zyomtW7,0.0824671774410153,0.044966844386332146,Unknown Album,"MySpotigramBot, -1001819731063, nicki minaj, taylor swift, eiffel 65",https://i.scdn.co/image/ab67616d0000b27376fd3e8196fbf4a1ff08a845
Attention,Doja Cat,https://open.spotify.com/track/11xC6P3iKYpFThT6Ce1KdG,0.12885148786232445,0.08095593379683788,Unknown Album,"rap, trip hop, Neo-Soul, boom bap, jazz rap",https://i.scdn.co/image/ab67616d0000b27324b893fb9e7953ebc9517c6a
back to the moon,Gunna,https://open.spotify.com/track/3OGCNLxpBmTYRxPZg2yDE5,0.05952869027609688,0.030056906950296475,a Gift & a Curse,"MySpotigramBot, -1001819731063, -1001854528204",https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
Deli,Ice Spice,https://open.spotify.com/track/5JYPXqMwYc0zTODQdjMEZN,0.1339121001830872,0.08564045258972489,Unknown Album,"rap, east coast hip hop, Love, bass, summer",https://i.scdn.co/image/ab67616d0000b2733a696fc544995ab8d0d6765f
Go Hard,Lil Baby,https://open.spotify.com/track/1IzJxbARcQrOWMZgPw1PNj,0.028453123275136966,0.010681643055468898,Go Hard - Single,"MySpotigramBot, -1001819731063, -1001854528204",https://i.scdn.co/image/ab67616d0000b2737665bdacb19389860e6cc517
SORRY NOT SORRY,"Tyler, The Creator",https://open.spotify.com/track/410ZZP746AQeiywhKvXWCo,0.1577803654848044,0.11713500823167598,CALL ME IF YOU GET LOST: The Estate Sale,"MySpotigramBot, -1001819731063, hip hop, Neo-Soul, jazz rap",https://i.scdn.co/image/ab67616d0000b273aa95a399fd30fbb4f6f59fca
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",Metro Boomin,https://open.spotify.com/track/39MK3d3fonIP8Mz9oHCTBB,0.11265787612480989,0.07613395913371156,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),"MySpotigramBot, -1001819731063, marvel, Hip-Hop, rap",https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f
Rich Flex,Drake,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,0.23280931783142939,0.18290645954766513,Her Loss,"MySpotigramBot, -1001747063611, trap, rap, pop rap",https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad
LET GO,Central Cee,https://open.spotify.com/track/3zkyus0njMCL6phZmNNEeN,0.07481483391624347,0.041227777027987,Unknown Album,"MySpotigramBot, hip hop, rap, UK hip hop, UK rap",https://i.scdn.co/image/ab67616d0000b273cbb3701743a568e7f1c4e967
In Ha Mood,Ice Spice,https://open.spotify.com/track/0yUaLqhsVsguBpoOPL4cO7,0.1481751691579061,0.07832450736591667,Unknown Album,"jersey club, east coast hip hop, UK Drill, sample drill, Jersey Drill",https://i.scdn.co/image/ab67616d0000b273cf9b9ac12129c2d73a788caf
Strike (Holster),Lil Yachty,https://open.spotify.com/track/7iTTWHbr4tAlsRJN4m4bay,0.0773978728970977,0.06380378070931814,Strike (Holster),"MySpotigramBot, -1001819731063, nina simone, rage, lil yachty",https://i.scdn.co/image/ab67616d0000b273dc252547af66fa6a5e3ed781
Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,https://open.spotify.com/track/0vjeOZ3Ft5jvAi9SBFJm1j,0.21867547324084613,0.22053491693545613,HEROES & VILLAINS,"MySpotigramBot, trap, Chris Brown, future, -1001747063611",https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
To The Sky,[IVY],https://open.spotify.com/track/2ta1uHvZMY7yG8xms7VTr3,0.0024613478566861014,0.0005315253672452507,To The Sky,,https://i.scdn.co/image/ab67616d0000b273e31f541cbe460bf5dd5c5fbb
"Bang Bang (feat. Stylo G, Riko Dan & Frisco)",Friction,https://open.spotify.com/track/3jzfiKtkueyzmvWVelVwtk,0.0013443971812858752,0.00027161147948848375,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273d9724d7f6b045d908de52419
"Sometimes Things Get, Whatever - Cover",Bassgazm,https://open.spotify.com/track/6M3ZxRiCUwvjwMaVE0Ca7X,2.028185402801967e-06,1.2834348294987082e-07,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273584d8d7ca6081dc183fcbca2
Iced Out,Choley,https://open.spotify.com/track/3Cc5GtzfN9mwSjhSWtuT9v,2.144081711533508e-05,1.6684652783483207e-06,Iced Out,,https://i.scdn.co/image/ab67616d0000b27355b1ca842233e3723750104f
Personal,Aktive,https://open.spotify.com/track/5o4ekLO60BhAf4s9LhefCL,0.0010195977760657318,0.0001753722020593592,Personal,,https://i.scdn.co/image/ab67616d0000b2733caf124f2667874f391a130a
D!E SLOW,Dack Janiels,https://open.spotify.com/track/1w1L70RvT2SFHPsmPYL3cx,0.00010227849245558491,1.2999361344494059e-05,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273a78794a8cd762fa521018e9f
Throne,Dogma,https://open.spotify.com/track/742J1dItyzOggffrAjhjtw,6.490193288966295e-05,5.280417584223256e-06,Throne,,https://i.scdn.co/image/ab67616d0000b2737cf3e99ba8bc86e38528c332
Situation,A Little Sound,https://open.spotify.com/track/75X2SypN4QR4pr1amO0Jfs,0.0023538540303375973,0.0005443597155402377,Unknown Album,"Liquid, dnb, woman, 23, banger",https://i.scdn.co/image/ab67616d0000b27329b9635351af405044866e81
On My Way,Power Neon,https://open.spotify.com/track/2fqJV9735eUdswO3LxB78H,1.1589630873154097e-05,9.534087304847547e-07,On My Way,,https://i.scdn.co/image/ab67616d0000b273789f5900634525939bf13425
Forever In Heartbeat - 2024 VIP,Daze OFF,https://open.spotify.com/track/4SnCeKvh5ZxS3qQDRzk6dI,3.1292003357516066e-05,2.5668696589974162e-06,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27362d3d88c20f256c565687927
Digital Conscience,Skellytn,https://open.spotify.com/track/0Hgzk0iRGkQODdAd9yOitz,0.00011299890101325244,1.2504322195973129e-05,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2736e6622cb7153f54f93951db0
LUST,GRAIL,https://open.spotify.com/track/7xf2XwiGuO9z6UecWFpeU5,3.071252181385836e-05,2.5118653091617573e-06,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27386826026dd77936e17da1fc5
Safe (Here),illanthropy,https://open.spotify.com/track/1m9GuKDFEBPynZfeJR5tW6,3.100226258568721e-05,2.878560974732817e-06,Interoception,,https://i.scdn.co/image/ab67616d0000b273ef5a589fe5c18ef87418dd7a
Fusion,Audigy,https://open.spotify.com/track/6Mvo4xi6QLGbT3Zrra7sNZ,2.8104854867398686e-05,1.961821810805168e-06,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273219a2565e6bd93941e5623d7
Push The Tempo,Sub Focus,https://open.spotify.com/track/2dkUsfpsB0c394cmFe18Ih,0.00633981782838712,0.001776640499691783,Unknown Album,"dnb, woman, banger, 3s",https://i.scdn.co/image/ab67616d0000b27331381dd82998702bbcfe30d9
Indestructible,Andy C,https://open.spotify.com/track/4SBuL5T5CGhl3k9w7PLf8a,0.005144057663049446,0.0013067200042624705,Unknown Album,becky hill,https://i.scdn.co/image/ab67616d0000b273a8f4881be88b5ae101b74be8
UNDER PRESSURE,BILLYTHEKID,https://open.spotify.com/track/5lrjFF5X6DGlrAcUzDP63F,1.3328075504127212e-05,1.393443529170026e-06,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273a3d423d9a17c18fdbbb93a0c
The Feeling,Rudimental,https://open.spotify.com/track/2XwfwHvM8iqvWL5bZWbo86,0.003995525243519875,0.0008207382386811454,The Feeling,,https://i.scdn.co/image/ab67616d0000b27330027a98738b485ae832116e
The One I Need,Pola & Bryson,https://open.spotify.com/track/3obfI83UI2j9CGJApIATH5,0.002444253151148199,0.0005333221760065489,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27373746b9a5c22da690fb0dd82
Trouble,Captain Malik,https://open.spotify.com/track/7y99FdeJwJykchbOPkIPkP,8.431456460219606e-05,1.023080906943256e-05,Trouble,,https://i.scdn.co/image/ab67616d0000b27358fe0df38bfefc4d5afa6250
Shine,Baeal,https://open.spotify.com/track/16eTlj0XcO6C4wYNUdeQ3W,2.4338224833623605e-05,1.6134609285126616e-06,Shine,,https://i.scdn.co/image/ab67616d0000b27357d37a3ede1d68574033f0d6
BACKBONE,Chase & Status,https://open.spotify.com/track/3HrHhTWonBqF4mDasi8xvC,0.02929018436495052,0.012747276409197233,Unknown Album,"Drum and bass, dnb, men, Number 1, banger",https://i.scdn.co/image/ab67616d0000b2731c7e93001b846b12ae2c7e3b
Savage,Freaks & Geeks,https://open.spotify.com/track/04fBENQTDO2gM8NRVNRf4e,0.0019505348759518346,0.00040985574540877316,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273a4d7c6dfe6c5a104c5c5142e
Lose No Sleep (Masterpeace),Catching Cairo,https://open.spotify.com/track/5i4qgjqnx4R8LGCJwNHPOZ,0.004751458917221351,0.0010912312963896375,Unknown Album,"Liquid, dnb, woman, 13, 3s",https://i.scdn.co/image/ab67616d0000b2732e10de3aff7d152fc83135f1
Torrential - Arietta Remix,Not Your Shadow,https://open.spotify.com/track/1mqeagbneTZ9ObTxtlkbys,5.736867282211278e-05,4.455352336688372e-06,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2730398348c6050341c8d99a626
No Glory (feat. M.I.M.E & Drama B),Skan,https://open.spotify.com/track/67WMyaBOp5pwWeBXLIJ0ra,0.0061862552193178285,0.0026614954754980284,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2734cc608d65bc5f779b0f9c149
King,Apashe,https://open.spotify.com/track/6OvMmEeumtCP6WgYqgA08T,0.004051155471711015,0.0011593450162694617,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27329fd925f8fb4a44dc58811a6
War Zone,Unknown Brain,https://open.spotify.com/track/5cNq1c5DqWct55tJ0hZc4U,0.00820574839896493,0.00280896213740743,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2735a4d5d9f724118698c9a25ff
Afterhours feat. Diplo & Nina Sky,TroyBoi,https://open.spotify.com/track/1gV0hgMNdpSWeW7ZjSUKnX,0.010971034325299497,0.003464742330931434,Afterhours feat. Diplo & Nina Sky,,https://i.scdn.co/image/ab67616d0000b273a37904fdb75ceb33b5f1546d
Rise,Skan,https://open.spotify.com/track/7b3B0DlLYIMTa6uXdxOl8j,0.0005809302475168491,0.00014205790084222843,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273b8446238b1968cdafb9307f9
REDLIGHT,NGHTMRE,https://open.spotify.com/track/4Joy4odtE1z0AX32uWoAQn,0.01212159493023187,0.0038300078834067664,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273d1c919f80d78a2b6c26be1cd
Front,Bellorum,https://open.spotify.com/track/0gtAguNPDQ7JzK7HzYcUez,0.0010674050034174924,0.0001865197502927194,Front - Single,,https://i.scdn.co/image/ab67616d0000b273d03f087b7ecceaa764c9b870
Twerk It,AFISHAL,https://open.spotify.com/track/7tzf02jlu4uhQGgUBpt6Rg,0.0011769270151687986,0.00028455583648314217,Twerk It - Single,,https://i.scdn.co/image/ab67616d0000b2738a7b18d425b987adbe980fb1
On That Road,The FifthGuys,https://open.spotify.com/track/6RlQs6QBeH1ip7TixxHOcr,0.0007159494471890944,0.00016136442763454471,On That Road,,https://i.scdn.co/image/ab67616d0000b2731de87b459d8098b546845745
Rise Up,The FifthGuys,https://open.spotify.com/track/7I2eD1bRTXJDkQcg9liRr1,0.0003453710000199921,4.0464866695766415e-05,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273062fb888978315ab55062558
